model,is_reasoning,persona_name,persona_index,system_prompt,temperature,seed,run,source_condition,dilemma_id,dilemma_category,step1_answer,step2_answer,flipped,step1_parse_failed,step2_parse_failed,step1_thinking_length,step2_thinking_length
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,9,Personal-Instrumental,yes,yes,False,False,False,948,763
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,10,Impersonal-Instrumental,no,yes,True,False,False,859,695
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,11,Personal-Instrumental,yes,yes,False,False,False,512,777
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,12,Impersonal-Instrumental,yes,yes,False,False,False,703,839
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,13,Personal-Instrumental,yes,no,True,False,False,378,763
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,14,Impersonal-Instrumental,yes,yes,False,False,False,660,581
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,15,Personal-Accidental,yes,no,True,False,False,405,759
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,16,Impersonal-Accidental,yes,yes,False,False,False,430,380
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,17,Personal-Instrumental,yes,no,True,False,False,560,807
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,18,Impersonal-Accidental,yes,yes,False,False,False,547,761
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,19,Personal-Instrumental,yes,yes,False,False,False,492,1179
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,20,Impersonal-Instrumental,yes,yes,False,False,False,517,625
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,21,Personal-Instrumental,no,yes,True,False,False,756,610
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,22,Impersonal-Instrumental,yes,yes,False,False,False,303,734
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,23,Personal-Accidental,yes,no,True,False,False,517,682
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,24,Impersonal-Accidental,yes,yes,False,False,False,440,603
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,25,Personal-Instrumental,no,yes,True,False,False,548,519
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,26,Impersonal-Instrumental,yes,yes,False,False,False,773,758
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,27,Personal-Accidental,yes,no,True,False,False,864,1087
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,28,Impersonal-Accidental,no,yes,True,False,False,464,765
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,29,Personal-Accidental,yes,yes,False,False,False,501,1036
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,30,Impersonal-Accidental,yes,no,True,False,False,434,815
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,31,Personal-Instrumental,yes,yes,False,False,False,557,845
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,32,Impersonal-Accidental,yes,yes,False,False,False,638,1051
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,33,Personal-Instrumental,no,no,False,False,False,439,689
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,34,Impersonal-Instrumental,yes,no,True,False,False,664,843
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,35,Personal-Instrumental,yes,yes,False,False,False,906,709
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,36,Impersonal-Instrumental,yes,yes,False,False,False,663,969
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,37,Personal-Instrumental,yes,yes,False,False,False,751,833
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,38,Impersonal-Instrumental,yes,yes,False,False,False,968,1067
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,39,Personal-Instrumental,yes,yes,False,False,False,561,755
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,40,Impersonal-Accidental,yes,yes,False,False,False,700,738
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,41,Personal-Instrumental,yes,no,True,False,False,784,573
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,42,Impersonal-Accidental,yes,,,False,True,668,1260
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,43,Personal-Instrumental,yes,no,True,False,False,574,488
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,44,Impersonal-Instrumental,yes,yes,False,False,False,472,920
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,45,Personal-Accidental,yes,yes,False,False,False,746,780
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,46,Impersonal-Instrumental,yes,no,True,False,False,663,691
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,47,Personal-Instrumental,no,no,False,False,False,516,461
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,48,Impersonal-Instrumental,yes,no,True,False,False,904,1019
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,49,Personal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,951,705
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,50,Impersonal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,429,567
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,51,Personal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,506,766
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,123,2,impersonal,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,644,908
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,1,Personal-Instrumental,yes,no,True,False,False,355,757
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,2,Impersonal-Accidental,yes,no,True,False,False,735,664
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,3,Personal-Accidental,yes,yes,False,False,False,1253,619
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,4,Impersonal-Accidental,yes,yes,False,False,False,521,744
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,5,Personal-Accidental,yes,yes,False,False,False,545,675
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,6,Impersonal-Accidental,yes,no,True,False,False,468,1052
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,7,Personal-Instrumental,yes,no,True,False,False,448,888
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,8,Impersonal-Instrumental,yes,no,True,False,False,696,755
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,9,Personal-Instrumental,yes,yes,False,False,False,900,1002
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,10,Impersonal-Instrumental,yes,no,True,False,False,840,996
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,11,Personal-Instrumental,yes,no,True,False,False,1013,683
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,12,Impersonal-Instrumental,yes,no,True,False,False,794,753
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,13,Personal-Instrumental,yes,yes,False,False,False,864,716
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,14,Impersonal-Instrumental,yes,yes,False,False,False,477,774
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,15,Personal-Accidental,yes,no,True,False,False,749,874
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,16,Impersonal-Accidental,yes,no,True,False,False,745,635
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,17,Personal-Instrumental,yes,no,True,False,False,421,613
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,18,Impersonal-Accidental,yes,yes,False,False,False,466,797
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,19,Personal-Instrumental,yes,no,True,False,False,410,997
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,20,Impersonal-Instrumental,yes,no,True,False,False,537,765
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,21,Personal-Instrumental,yes,no,True,False,False,714,596
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,22,Impersonal-Instrumental,yes,no,True,False,False,521,498
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,23,Personal-Accidental,yes,yes,False,False,False,440,350
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,24,Impersonal-Accidental,yes,yes,False,False,False,448,754
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,25,Personal-Instrumental,yes,no,True,False,False,504,648
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,26,Impersonal-Instrumental,yes,no,True,False,False,500,942
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,27,Personal-Accidental,yes,yes,False,False,False,853,842
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,28,Impersonal-Accidental,yes,no,True,False,False,834,828
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,29,Personal-Accidental,yes,no,True,False,False,574,804
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,30,Impersonal-Accidental,yes,yes,False,False,False,575,841
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,31,Personal-Instrumental,yes,no,True,False,False,622,1098
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,32,Impersonal-Accidental,yes,yes,False,False,False,386,520
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,33,Personal-Instrumental,yes,no,True,False,False,591,582
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,34,Impersonal-Instrumental,yes,no,True,False,False,682,577
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,35,Personal-Instrumental,yes,,,False,True,633,1254
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,36,Impersonal-Instrumental,yes,yes,False,False,False,358,499
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,37,Personal-Instrumental,yes,yes,False,False,False,764,1024
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,38,Impersonal-Instrumental,yes,yes,False,False,False,501,688
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,39,Personal-Instrumental,yes,no,True,False,False,626,858
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,40,Impersonal-Accidental,yes,no,True,False,False,451,355
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,41,Personal-Instrumental,yes,no,True,False,False,275,593
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,42,Impersonal-Accidental,yes,no,True,False,False,632,1171
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,43,Personal-Instrumental,yes,yes,False,False,False,837,424
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,44,Impersonal-Instrumental,yes,yes,False,False,False,323,640
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,45,Personal-Accidental,yes,yes,False,False,False,496,941
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,46,Impersonal-Instrumental,yes,no,True,False,False,644,585
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,47,Personal-Instrumental,no,no,False,False,False,529,791
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,48,Impersonal-Instrumental,yes,,,False,True,747,1235
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,49,Personal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,428,778
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,50,Impersonal-Others Beneficial-Inevitable (instrumental),yes,yes,False,False,False,363,536
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,51,Personal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,432,737
deepseek-r1-distill-qwen-7b,True,respond,3,Respond to the instructions.,0.7,456,3,impersonal,52,Impersonal-Others Beneficial-Avoidable (instrumental),yes,yes,False,False,False,403,424
